_id,latLng,name,city,state,country,updatedAt
WhE7t6f9gO,"36.268651,-86.674526",Riverside Golf Links,Nashville,Tennessee,US,2024-02-11T05:00:00.000Z
aSK0Hodnxr,"41.4984812,-84.4378526","Riverside Greens, Inc.",Stryker,Ohio,US,2024-02-11T05:00:00.000Z
BlYo45ehih,"33.926227,-83.3957144",Riverside Hills,Athens,Georgia,US,2024-02-11T05:00:00.000Z
oohBZX2CQh,"43.022438,-108.448059",Riverton Country Club,Riverton,Wyoming,US,2024-02-11T05:00:00.000Z
vsH46GPT7W,"43.0309022,-77.7203694",Riverton Golf Club,West Henrietta,New York,US,2024-02-11T05:00:00.000Z
nAcdorajI7,"32.3290973,-80.9850167",Riverton Pointe Golf & Country Club,Hardeeville,South Carolina,US,2024-02-11T05:00:00.000Z
aTi06wuP4M,"40.0587562,-80.7363395",Riverview,Bellaire,Ohio,US,2024-02-11T05:00:00.000Z
cbhdUkX4jZ,"42.1742073,-83.1793697",Riverview,Riverview,Michigan,US,2024-02-11T05:00:00.000Z
JfZq2PZgq3,"40.5444488,-122.362396",Riverview Country Club,Redding,California,US,2024-02-11T05:00:00.000Z
8TcwNPMB7z,"40.72979869,-75.1892486",Riverview Country Club,Easton,Pennsylvania,US,2024-02-11T05:00:00.000Z
RBknsuF8B9,"36.7502284,-108.373328",Riverview Golf Course,Kirtland,New Mexico,US,2024-02-11T05:00:00.000Z
2lQpRGFJ6M,"33.6340544,-112.28865",Riverview Golf Course,Sun City,Arizona,US,2024-02-11T05:00:00.000Z
BzohuL0MzE,"37.0095327,-86.4576677",Riverview Golf Course,Bowling Green,Kentucky,US,2024-02-11T05:00:00.000Z
0aYT1OMXpy,"42.16770349,-83.2051457",Riverview Highlands Golf Course,Riverview,Michigan,US,2024-02-11T05:00:00.000Z
PYMwcczH09,"35.1082578,-114.573403",Riverview Resort Golf Course,Bullhead City,Arizona,US,2024-02-11T05:00:00.000Z
ytmPwuod8k,"32.7647675,-117.174887",Riverwalk Golf Club,San Diego,California,US,2024-02-11T05:00:00.000Z
FnjZa3Rtgp,"35.9325349,-85.4263515",Riverwatch,Riverwatch,Tennessee,US,2024-02-11T05:00:00.000Z
DG2YH5X3Ek,"42.0911098,-86.4350537",Riverwood Center,Benton Harbor,Michigan,US,2024-02-11T05:00:00.000Z
g7x15eD3VO,"35.6642723,-78.4124221",Riverwood Golf Club,Clayton,North Carolina,US,2024-02-11T05:00:00.000Z
BMCDwAbJfs,"26.98825309,-82.2071733",Riverwood Golf Club,Port Charlotte,Florida,US,2024-02-11T05:00:00.000Z
y0kqw7EFPk,"46.79364899,-100.8021",Riverwood Golf Course,Bismarck,North Dakota,US,2024-02-11T05:00:00.000Z
zlWgHNwXiU,"45.2894194,-93.6795523",Riverwood National Golf Course,Monticello,Minnesota,US,2024-02-11T05:00:00.000Z
a3rfH808Co,"41.1422436,-81.5590098",Riverwoods Golf Course,Akron,Ohio,US,2024-02-11T05:00:00.000Z
X1J0ey8xSh,"42.0135077,-89.3285545",River’s Edge Experience,Oregon,Illinois,US,2024-02-11T05:00:00.000Z
6VlWuIsacz,"26.7753405,-80.0580969",Riviera Beach,Riviera Beach,Florida,US,2024-02-11T05:00:00.000Z
Qj6AserPF4,"38.47067759,-82.3068517",Riviera Country Club,Lesage,West Virginia,US,2024-02-11T05:00:00.000Z
f5LsinwG0G,"29.25902739,-81.0569228",Riviera Country Club,Ormond Beach,Florida,US,2024-02-11T05:00:00.000Z
nFGZ1v8PAV,"34.0498288,-118.501312",Riviera Country Club,Los Angeles,California,US,2024-02-11T05:00:00.000Z
s6LoGvtXlF,"43.01131189,-78.5359342",Rizzo's at Rothland,Akron,New York,US,2024-02-11T05:00:00.000Z
NXxvOv53a8,"34.1672904,-116.046466",Roadrunner Dunes,Twentynine Palms,California,US,2024-02-09T00:00:00.000Z
RYHANMbU0s,"36.445073,-81.799875",Roan Valley Market,Mountain City,Tennessee,US,2024-02-11T05:00:00.000Z
m4ckYVXACn,"35.8287864,-77.0694595",Roanoke Country Club,Williamston,North Carolina,US,2024-02-11T05:00:00.000Z
CIIbKWQhpF,"38.822452,-122.718532",Rob Roy Golf Club,Cobb,California,US,2024-02-11T05:00:00.000Z
9dHQCKmmy5,"32.2289808,-80.6782968",Robbers Row,Hilton Head Island,South Carolina,US,2024-02-11T05:00:00.000Z
rR8Tk4lyPZ,"42.0049249,-87.6810979",Robert A. Black Golf Club,Chicago,Illinois,US,2024-02-11T05:00:00.000Z
SRktn7ypfw,"42.3111262,-71.1606797",Robert T. Lynch Municipal Golf Course,Brookline,Massachusetts,US,2024-02-11T05:00:00.000Z
5NWSemcF3T,"38.775753,-77.6392247",Robert Trent Jones Golf Club,Gainesville,Virginia,US,2024-02-11T05:00:00.000Z
t0ZDnC8rBv,"42.4570395,-76.468481",Robert Trent Jones Golf Course,Ithaca,New York,US,2024-02-11T05:00:00.000Z
c6rHdnI1lR,"32.170767,-80.718912",Robert Trent Jones Oceanfront Golf Course,Hilton Head Island,South Carolina,US,2024-02-11T05:00:00.000Z
fEG8pFzJzm,"41.70318479,-86.189128",Robin Hood Players,Mishawaka,Indiana,US,2024-02-11T05:00:00.000Z
Oev0LpUpV4,"39.2307434,-84.765213",Robins Nest Par 3 & Driving Range,Cleves,Ohio,US,2024-02-11T05:00:00.000Z
9V6IveHkY4,"33.65279909,-117.570325",Robinson Ranch,Rancho Santa Margarita,California,US,2024-02-11T05:00:00.000Z
oZDOrYeD8x,"32.81848319,-111.63939",Robson Ranch Golf Club,Eloy,Arizona,US,2024-02-11T05:00:00.000Z
rTcaTbkP1m,"41.79364599,-107.190918",Rochelle Ranch Golf Course,Rawlins,Wyoming,US,2024-02-11T05:00:00.000Z
oEyTtfM5Of,"43.26567449,-70.9780955",Rochester Country Club,Rochester,New Hampshire,US,2024-02-11T05:00:00.000Z
hLmvP6HeTW,"41.73970939,-70.8399457",Rochester Golf Club,Rochester,Massachusetts,US,2024-02-11T05:00:00.000Z
nLMZ3Dv2Am,"42.8458691,-83.1551428",Rochester North-Oakland Elks Lodge,Leonard,Michigan,US,2024-02-11T05:00:00.000Z
RywyygkNqU,"35.7393529,-81.1753887",Rock Barn Country Club and Spa,Conover,North Carolina,US,2024-02-11T05:00:00.000Z
BjplvFmuvL,"33.4770532,-87.0802734",Rock Creek,Rock Creek,Alabama,US,2024-02-11T05:00:00.000Z
EBDH3pcOtK,"31.6671078,-97.2416743",Rock Creek,Rock Creek,Texas,US,2024-02-11T05:00:00.000Z
kM3P5xcNP4,"46.482359,-112.830011",Rock Creek Cattle Company,Deer Lodge,Montana,US,2024-02-11T05:00:00.000Z
8YpWwdMfsF,"36.2531433,-81.0717696",Rock Creek Country Club,North Wilkesboro,North Carolina,US,2024-02-11T05:00:00.000Z
2NE8G4Prlc,"45.55605759,-122.878555",Rock Creek Country Club - Portland,Portland,Oregon,US,2024-02-11T05:00:00.000Z
6gwCPwFE0R,"41.65462869,-75.6655119",Rock Creek Golf Course,Nicholson,Pennsylvania,US,2024-02-11T05:00:00.000Z
Txmjgs618K,"38.9651692,-77.0400166",Rock Creek Park Golf,Washington,District of Columbia,US,2024-02-11T05:00:00.000Z
3S5Vc7y2jt,"39.18172709,-78.2070071",Rock Harbor Golf Course,Winchester,Virginia,US,2024-02-11T05:00:00.000Z
bSoW78TTiT,"34.88517799,-81.0451521",Rock Hill Country Club,Rock Hill,South Carolina,US,2024-02-11T05:00:00.000Z
zT1zWxmPDt,"40.7539854,-86.1207948",Rock Hollow Golf Club,Peru,Indiana,US,2024-02-11T05:00:00.000Z
PQMOYCglCu,"47.37707299,-120.143952",Rock Island,Rock Island,Washington,US,2024-02-11T05:00:00.000Z
y1TZIP6uL9,"46.5132117,-95.827108",Rock Pile Golf,Dent,Minnesota,US,2024-02-11T05:00:00.000Z
aYNMUhY59A,"41.77013499,-89.6380849",Rock River Gap,Rock Falls,Illinois,US,2024-02-11T05:00:00.000Z
1TyFRBdaMA,"43.45760389,-96.1759496",Rock River Golf & Country Club,Rock Rapids,Iowa,US,2024-02-11T05:00:00.000Z
DszJX9AGSB,"40.7688743,-74.2640804",Rock Spring Golf Club,West Orange,New Jersey,US,2024-02-11T05:00:00.000Z
mx5FnjG6TO,"35.48541489,-84.5887791",Rock Springs Golf Course,Athens,Tennessee,US,2024-02-11T05:00:00.000Z
vSkOGP8iYA,"28.74038899,-81.5280373",Rock Springs Ridge Golf Club,Apopka,Florida,US,2024-02-11T05:00:00.000Z
wGE6fzvRA1,"40.614022,-73.7124458",Rockaway Hunting Club,Lawrence,New York,US,2024-02-11T05:00:00.000Z
3XVk73RLqu,"30.6025263,-97.0357243",Rockdale Country Club,Rockdale,Texas,US,2024-02-11T05:00:00.000Z
ZemV5OdTeu,"43.0532499,-70.9375699",Rockingham Country Club,Newmarket,New Hampshire,US,2024-02-11T05:00:00.000Z
daFRV0mnRI,"41.02441359,-73.9182491",Rockland Country Club,Sparkill,New York,US,2024-02-11T05:00:00.000Z
B3hWTYEr0g,"44.1265913,-69.1147849",Rockland Golf Club,Rockland,Maine,US,2024-02-11T05:00:00.000Z
y95irhPb7b,"42.1255722,-70.9258651",Rockland Golf Course,Rockland,Massachusetts,US,2024-02-11T05:00:00.000Z
YiuF2zmz4Z,"41.1384289,-73.9370823",Rockland Lake,Congers,New York,US,2024-02-11T05:00:00.000Z
HUp1gKJrwW,"28.3354252,-80.7436293",Rockledge Country Club,Rockledge,Florida,US,2024-02-11T05:00:00.000Z
wSe6VHibb7,"41.7421809,-72.7451257",Rockledge Golf Club,West Hartford,Connecticut,US,2024-02-11T05:00:00.000Z
pTMF2l8eu7,"41.002776,-73.9366259",Rockleigh Golf Course,Rockleigh,New Jersey,US,2024-02-11T05:00:00.000Z
EOb7hvz7A6,"28.0545832,-97.0504007",Rockport Country Club Members Association,Rockport,Texas,US,2024-02-11T05:00:00.000Z
8f6jjd9zPQ,"40.67261329,-73.6269992",Rockville Links Club,Rockville Centre,New York,US,2024-02-11T05:00:00.000Z
yTFzmtcOoz,"32.77194439,-103.201388",Rockwind Community Links,Hobbs,New Mexico,US,2024-02-11T05:00:00.000Z
Cs1LpCv9c1,"31.50099149,-99.3733896",Rockwood,Rockwood,Texas,US,2024-02-11T05:00:00.000Z
aERCis0QCA,"30.5286903,-86.4468002",Rocky Bayou Country Club,Niceville,Florida,US,2024-02-11T05:00:00.000Z
sWZmUTz9IT,"33.7575,-82.3394443",Rocky Branch Golf Club,Lincolnton,Georgia,US,2024-02-11T05:00:00.000Z
CdBiDt9OvA,"32.2033996,-82.4442749",Rocky Creek Golf Club,Vidalia,Georgia,US,2024-02-11T05:00:00.000Z
rytfzx1xGF,"39.8679996,-83.845017",Rocky Lakes Golf Course,Springfield,Ohio,US,2024-02-11T05:00:00.000Z
owm4lwmHen,"35.9382103,-77.7905339",Rocky Mount,Rocky Mount,North Carolina,US,2024-02-11T05:00:00.000Z
0zggtVRpod,"27.9843138,-82.5553047",Rocky Point,Town 'N' Country,Florida,US,2024-02-11T05:00:00.000Z
jsHLVbC4b7,"39.254117,-76.41714",Rocky Point Golf Course,Essex,Maryland,US,2024-02-11T05:00:00.000Z
0eROHpf3T9,"44.369495,-73.1308289",Rocky Ridge Golf Club,Saint George,Vermont,US,2024-02-11T05:00:00.000Z
9cS4J5G07P,"40.0977096,-86.7871931",Rocky Ridge Golf Club,Crawfordsville,Indiana,US,2024-02-11T05:00:00.000Z
dYfdaJYjzl,"35.36226269,-80.6903076",Rocky River Golf Club At Concord,Concord,North Carolina,US,2024-02-11T05:00:00.000Z
KDL9UG8RIP,"43.8257146,-96.7353967",Rocky Run Golf Course,Dell Rapids,South Dakota,US,2024-02-11T05:00:00.000Z
icPb3GDjE1,"39.9940812,-77.6485668",Rocky Spring Golf Course,Chambersburg,Pennsylvania,US,2024-02-11T05:00:00.000Z
V6x4DxvXEp,"33.5808792,-86.7155394",Roebuck Golf Course,Birmingham,Alabama,US,2024-02-11T05:00:00.000Z
NeO0FMSpDZ,"28.53156509,-82.6273617",Roger's Park,Spring Hill,Florida,US,2024-02-11T05:00:00.000Z
7H72879VJF,"28.0201313,-82.4259737",Rogers Park Golf Course,Tampa,Florida,US,2024-02-11T05:00:00.000Z
ojScWeNMlo,"42.4303531,-122.883056",Rogue Community College - Table Rock Campus,White City,Oregon,US,2024-02-11T05:00:00.000Z
HljXQBmx7H,"43.2007232,-85.6904519",Rogue Golf Club,Sparta,Michigan,US,2024-02-11T05:00:00.000Z
5RLHGOtp0m,"42.3291507,-122.832526",Rogue Valley Country Club,Medford,Oregon,US,2024-02-11T05:00:00.000Z
pCnNWU2InL,"43.1534024,-75.9233744",Rogue's Roost Golf Club,Bridgeport,New York,US,2024-02-11T05:00:00.000Z
lHZqKLfcIF,"39.8887443,-80.1155319",Rohanna's Golf Course,Waynesburg,Pennsylvania,US,2024-02-11T05:00:00.000Z
bfR64rH8et,"38.4412508,-89.546919",Roland Barkau Memorial Golf Course,Okawville,Illinois,US,2024-02-11T05:00:00.000Z
TzValktf7W,"41.0512218,-81.5706524",Rolling Acres,Akron,Ohio,US,2024-02-11T05:00:00.000Z
yBS8e0CWqq,"40.7420997,-80.4134063",Rolling Acres Golf Course,Beaver Falls,Pennsylvania,US,2024-02-11T05:00:00.000Z
28WDJNtLRu,"40.7747794,-92.5452182",Rolling Acres Greenhouse Supply,Drakesville,Iowa,US,2024-02-11T05:00:00.000Z
EgmD0YY4H4,"41.7527155,-80.3546677",Rolling Fields Eldercare Community,Conneautville,Pennsylvania,US,2024-02-11T05:00:00.000Z
Z7Ax5PbCML,"42.0920883,-87.9536971",Rolling Green Country Club,Arlington Heights,Illinois,US,2024-02-11T05:00:00.000Z
gCN0wU9I5q,"41.536339,-81.0768812",Rolling Green Golf Club,Huntsburg,Ohio,US,2024-02-11T05:00:00.000Z
TlTPCbjF0j,"39.9451217,-75.3363571",Rolling Green Golf Club,Springfield,Pennsylvania,US,2024-02-11T05:00:00.000Z
Kfb52SUwBA,"34.917812,-82.5844061",Rolling Green Golf Course,Easley,South Carolina,US,2024-02-11T05:00:00.000Z
rhBLjwMrVE,"40.1865262,-80.0788274",Rolling Green Golf Course,Eighty Four,Pennsylvania,US,2024-02-11T05:00:00.000Z
rETxr9EZkZ,"29.1699893,-82.0375409",Rolling Greens Executive Golf,Ocala,Florida,US,2024-02-11T05:00:00.000Z
iP1OU0bf5C,"41.03833249,-74.7054823",Rolling Greens Golf Club,Newton,New Jersey,US,2024-02-11T05:00:00.000Z
AXcS5B9wAF,"41.6396805,-72.6886896",Rolling Greens Golf Club,Rocky Hill,Connecticut,US,2024-02-11T05:00:00.000Z
m4HCeYXY8R,"44.6185513,-91.9622746",Rolling Greens Golf Course,Durand,Wisconsin,US,2024-02-11T05:00:00.000Z
rGawixiNl0,"42.1763099,-83.6509471",Rolling Hills,Ypsilanti Charter Township,Michigan,US,2024-02-11T05:00:00.000Z
DMFDDWuwH6,"33.5155016,-111.950013",Rolling Hills,Phoenix,Arizona,US,2024-02-11T05:00:00.000Z
tCW5F6JCmh,"32.76423949,-97.1115516",Rolling Hills Country Club,Arlington,Texas,US,2024-02-11T05:00:00.000Z
rTjWCB7ag8,"34.9341,-91.9803",Rolling Hills Country Club,Cabot,Arkansas,US,2024-02-11T05:00:00.000Z
bXmdkVICN6,"38.0096586,-87.3743746",Rolling Hills Country Club,Newburgh,Indiana,US,2024-02-11T05:00:00.000Z
Pl4CEBFckp,"37.0348755,-88.6448199",Rolling Hills Country Club,Paducah,Kentucky,US,2024-02-11T05:00:00.000Z
tngVG6RQoJ,"35.7470224,-89.509434",Rolling Hills Country Club,Ripley,Tennessee,US,2024-02-11T05:00:00.000Z
DVBjYuEihN,"33.7815965,-118.321747",Rolling Hills Country Club,Rolling Hills Estates,California,US,2024-02-11T05:00:00.000Z
i15uwu89Vb,"38.47100059,-92.8101042",Rolling Hills Country Club,Versailles,Missouri,US,2024-02-11T05:00:00.000Z
ou9x9UonZV,"35.0196488,-80.5748998",Rolling Hills Country Club,Monroe,North Carolina,US,2024-02-11T05:00:00.000Z
huq1A2G2a3,"31.9539124,-90.3827726",Rolling Hills Country Club,Crystal Springs,Mississippi,US,2024-02-11T05:00:00.000Z
n18TcY70ms,"37.6802974,-97.4533247","Rolling Hills Country Club, Wichita, Kansas. The Birthplace of the LPGA.",Wichita,Kansas,US,2024-02-11T05:00:00.000Z
YbT1oMUpv8,"43.0496933,-83.3545415",Rolling Hills Golf Club,Lapeer,Michigan,US,2024-02-11T05:00:00.000Z
aLQSax7CAp,"38.9500781,-90.2143876",Rolling Hills Golf Course,Godfrey,Illinois,US,2024-02-11T05:00:00.000Z
FWjywj99pZ,"28.6887239,-81.3791002",Rolling Hills Golf Course,Longwood,Florida,US,2024-02-11T05:00:00.000Z
vBpofHJYah,"47.62076949,-122.616447",Rolling Hills Golf Course,Bremerton,Washington,US,2024-02-11T05:00:00.000Z
RfkRAO55jr,"36.8167991,-86.8776397",Rolling Hills Golf Course,Russellville,Kentucky,US,2024-02-11T05:00:00.000Z
rC9YzHSmPs,"42.49851599,-97.6399383",Rolling Hills Golf Course,Wausa,Nebraska,US,2024-02-11T05:00:00.000Z
Q4EDU2WRUi,"44.26015719,-116.969088",Rolling Hills Golf Course,Weiser,Idaho,US,2024-02-11T05:00:00.000Z
11Oy1uuuor,"32.1973128,-110.803479",Rolling Hills Golf Course,Tucson,Arizona,US,2024-02-11T05:00:00.000Z
POCGwq1Ana,"43.0518138,-88.1425584",Rolling Meadows,Brookfield,Wisconsin,US,2024-02-11T05:00:00.000Z
ahOwyacJLg,"41.915402,-72.493085",Rolling Meadows Country Club,Ellington,Connecticut,US,2024-02-11T05:00:00.000Z
GsjCIYi0fw,"39.2960174,-86.6923139",Rolling Meadows Golf Club,Gosport,Indiana,US,2024-02-11T05:00:00.000Z
IicRC0oUZq,"40.1686425,-83.2627629",Rolling Meadows Golf Club,Marysville,Ohio,US,2024-02-11T05:00:00.000Z
vqGi54E9cO,"39.0891494,-96.8791732",Rolling Meadows Golf Course,Milford,Kansas,US,2024-02-11T05:00:00.000Z
zyejYPN0AT,"42.3779016,-83.6960584",Rolling Meadows Golf Course,Whitmore Lake,Michigan,US,2024-02-11T05:00:00.000Z
Ev9BPnEuVS,"45.40052749,-91.8646449",Rolling Oaks Golf Course,Barron,Wisconsin,US,2024-02-11T05:00:00.000Z
lDC4pd6UQj,"40.945214,-72.951347",Rolling Oaks Golf Course,Rocky Point,New York,US,2024-02-11T05:00:00.000Z
rf9zLQaxB4,"41.0437497,-76.3067016",Rolling Pines Golf Course & Banquet Facility,Berwick,Pennsylvania,US,2024-02-11T05:00:00.000Z
VVdKKyY8pG,"34.3420486,-82.0534667",Rolling S Golf Club,Waterloo,South Carolina,US,2024-02-11T05:00:00.000Z
wNpmoMZYNI,"40.4693794,-106.804",Rollingstone Ranch Golf Course,Steamboat Springs,Colorado,US,2024-02-11T05:00:00.000Z
aJNXarcgg0,"43.2537004,-75.5336748",Rome Country Club,Rome,New York,US,2024-02-11T05:00:00.000Z
zl4ydsWVXI,"42.802808,-83.0129874",Romeo,Romeo,Michigan,US,2024-02-11T05:00:00.000Z
uSzddHf0wA,"42.7963934,-82.986443",Romeo Golf & Country Club,Washington,Michigan,US,2024-02-11T05:00:00.000Z
TMjWYYnEEP,"39.818428,-75.0584729",Ron Jaworski's Valleybrook Country Club,Gloucester Township,New Jersey,US,2024-02-11T05:00:00.000Z
iFePw2VTk7,"41.79772519,-74.2307574",Rondout Country Club Ltd,Accord,New York,US,2024-02-11T05:00:00.000Z
q8pgiNiTDQ,"40.299403,-109.98876",Roosevelt,Roosevelt,Utah,US,2024-02-11T05:00:00.000Z
nzX1LcEnO0,"26.14097169,-80.1805318",Roosevelt Gardens,Roosevelt Gardens,Florida,US,2024-02-11T05:00:00.000Z
zkDVKA8sKY,"34.11832529,-118.293759",Roosevelt Golf Course,Los Angeles,California,US,2024-02-11T05:00:00.000Z
QDQIGGERnQ,"38.2640737,-122.613399",Rooster Run Golf Club,Petaluma,California,US,2024-02-11T05:00:00.000Z
LnEtR75YZ2,"47.20801369,-120.996838",Rope Rider Golf Course,Cle Elum,Washington,US,2024-02-11T05:00:00.000Z
GFZ6zeo90J,"40.1580531,-75.1786784",Rose Bridge Farm,Dresher,Pennsylvania,US,2024-02-11T05:00:00.000Z
EuV32hCP24,"45.53758999,-122.589897",Rose City Golf Course,Portland,Oregon,US,2024-02-11T05:00:00.000Z
f4U0nVKPUD,"35.6449907,-97.5686808",Rose Creek Golf Club,Edmond,Oklahoma,US,2024-02-11T05:00:00.000Z
LxhPNTZ4aC,"46.8101784,-96.8100935",Rose Creek Golf Course,Fargo,North Dakota,US,2024-02-11T05:00:00.000Z
Z6A1Lh9ltF,"32.27941039,-80.8834535",Rose Hill Golf Club,Bluffton,South Carolina,US,2024-02-11T05:00:00.000Z
0bcEwX6KvT,"40.79984959,-111.938168",Rose Park Golf Course,Salt Lake City,Utah,US,2024-02-11T05:00:00.000Z
cwlxHGcaa4,"42.54922099,-79.1170729",Rosebrook Golf Course,Irving,New York,US,2024-02-11T05:00:00.000Z
eSHgrfD3II,"27.44785469,-82.4522334",Rosedale Golf & Country Club,Bradenton,Florida,US,2024-02-11T05:00:00.000Z
5B5V2P4ZLR,"41.14400459,-81.4131051",Roses Run Country Club,Stow,Ohio,US,2024-02-11T05:00:00.000Z
mtMpU0Gslu,"37.5944228,-85.2609698",Rosewood Golf & Country Club,Lebanon,Kentucky,US,2024-02-11T05:00:00.000Z
uRoaXjcx1v,"39.4971861,-119.730731",Rosewood Lakes Golf Course,Reno,Nevada,US,2024-02-11T05:00:00.000Z
IuKZqdc9RZ,"33.3985025,-86.8836525",Ross Bridge,Hoover,Alabama,US,2024-02-11T05:00:00.000Z
EBVFZ8ITHw,"35.3888168,-87.9734419",Ross Creek Landing Golf Course,Clifton,Tennessee,US,2024-02-11T05:00:00.000Z
Gf6ghxz9zc,"35.2392538,-101.842931",Ross Rogers Golf Course,Amarillo,Texas,US,2024-02-11T05:00:00.000Z
1Wja6Cccw5,"40.8945084,-78.9311438",Rossiter,Rossiter,Pennsylvania,US,2024-02-11T05:00:00.000Z
9OybWscvnT,"37.8638188,-122.068204",Rossmoor Golf Clubs,Walnut Creek,California,US,2024-02-11T05:00:00.000Z
jpBgLMHVpV,"33.42489709,-104.491192",Roswell Country Club,Roswell,New Mexico,US,2024-02-11T05:00:00.000Z
76CBlSVRfI,"26.8836752,-82.2900944",Rotonda West,Rotonda West,Florida,US,2024-02-11T05:00:00.000Z
qwUv837CQg,"42.35732009,-83.2503373",Rouge Park,Detroit,Michigan,US,2024-02-11T05:00:00.000Z
f17z9akwQm,"33.4574584,-102.496459",Roughneck Range Sundown Golf Course,Sundown,Texas,US,2024-02-11T05:00:00.000Z
IDYGdibbfR,"37.8555114,-122.007784",Round Hill Country Club,Alamo,California,US,2024-02-11T05:00:00.000Z
nS6Fthw0qU,"42.71658199,-70.9337314",Rowley Country Club,Rowley,Massachusetts,US,2024-02-11T05:00:00.000Z
gp9McGGEwH,"40.7498563,-74.6122269",Roxiticus Golf Club,Mendham Borough,New Jersey,US,2024-02-11T05:00:00.000Z
HoFEBZsj9m,"30.1789763,-97.7354637",Roy Kizer Golf Course,Austin,Texas,US,2024-02-11T05:00:00.000Z
Kr1YGZvzFB,"40.181397,-82.8290791",Royal American Links,Galena,Ohio,US,2024-02-11T05:00:00.000Z
AvlylqI0Z9,"46.886084,-119.562544",Royal City Golf Course and RV Park,Royal City,Washington,US,2024-02-11T05:00:00.000Z
mX4PRTqXIL,"41.3133544,-81.8834457",Royal Crest Golf Club,Columbia Station,Ohio,US,2024-02-11T05:00:00.000Z
tByQpBUAAR,"41.9458084,-88.2699507",Royal Fox Country Club,St. Charles,Illinois,US,2024-02-11T05:00:00.000Z
d8UnbkUPya,"30.3331165,-89.8321761",Royal Golf Club,Slidell,Louisiana,US,2024-02-11T05:00:00.000Z
DkL9ccnfso,"44.97454829,-92.8691711",Royal Golf Club,Lake Elmo,Minnesota,US,2024-02-11T05:00:00.000Z
lG5dR6E4s9,"39.8197541,-85.5220332",Royal Hylands Golf Club,Knightstown,Indiana,US,2024-02-11T05:00:00.000Z
rn2B7hJ6KX,"21.40611179,-158.023","Royal Kunia Country Club, Inc.",Waipahu,Hawaii,US,2024-02-11T05:00:00.000Z
Cf9PqkQO2S,"34.2009679,-83.8513803",Royal Lakes Golf & Country Club,Flowery Branch,Georgia,US,2024-02-11T05:00:00.000Z
aZbYJjRuhb,"36.135639,-115.047829",Royal Links Golf Club,Las Vegas,Nevada,US,2024-02-11T05:00:00.000Z
I5BVsFmXDq,"40.0833429,-76.7013175",Royal Manchester Golf Links,Mount Wolf,Pennsylvania,US,2024-02-11T05:00:00.000Z
zNnVqw9jVc,"39.03661729,-94.4558812",Royal Meadows Golf Club,Kansas City,Missouri,US,2024-02-11T05:00:00.000Z
zzK3VFMnvF,"39.0449042,-84.2726214",Royal Oak Golf Course,Cincinnati,Ohio,US,2024-02-11T05:00:00.000Z
UGEnY4L3oS,"42.51902159,-83.1785302",Royal Oak Golf Course,Royal Oak,Michigan,US,2024-02-11T05:00:00.000Z
S1KodOckky,"27.82241729,-97.5479871",Royal Oaks,Corpus Christi,Texas,US,2024-02-11T05:00:00.000Z
QBGp3MlvHm,"29.7290724,-95.5856975",Royal Oaks Country Club,Houston,Texas,US,2024-02-11T05:00:00.000Z
9ijCBPxB6p,"45.64917889,-122.580871",Royal Oaks Country Club,Vancouver,Washington,US,2024-02-11T05:00:00.000Z
9FzI2ax1yX,"40.3158929,-76.4668088",Royal Oaks Golf Club,Lebanon,Pennsylvania,US,2024-02-11T05:00:00.000Z
lxxEx4wy72,"29.0594562,-82.2343097",Royal Oaks Golf Club,Ocala,Florida,US,2024-02-11T05:00:00.000Z
zxILp8xHQh,"35.7314333,-84.0108056",Royal Oaks Golf Course,Maryville,Tennessee,US,2024-02-11T05:00:00.000Z
k5OWEfaZJv,"38.5341078,-93.5184707",Royal Oaks Hospital,Windsor,Missouri,US,2024-02-11T05:00:00.000Z
W6FPz8hfEt,"44.40041249,-89.1345346",Royal Oaks Legendary Lodging Campground,Waupaca,Wisconsin,US,2024-02-11T05:00:00.000Z
MhRABHLv9q,"26.7083984,-80.2306019",Royal Palm Beach,Royal Palm Beach,Florida,US,2024-02-11T05:00:00.000Z
CGPHYD98cv,"42.7753343,-84.6157376",Royal Scot Golf & Bowl,Lansing,Michigan,US,2024-02-11T05:00:00.000Z
dd3uikebTt,"44.554071,-87.8387049",Royal Scot Golf Course & Supper Club,New Franken,Wisconsin,US,2024-02-11T05:00:00.000Z
